_RAJ2000;_DEJ2000;RAJ2000;e_RAJ2000;DEJ2000;e_DEJ2000;Sp;e_Sp;St;e_St;MajAxis;MinAxis;PA;dMajAxis;dMinAxis;dPA;Mosaic;Nm;Xpos;Ypos
348.5389583;-44.930361100000006;23 14 09.35;1.5;-44 55 49.30;1.7;2862.0;85.9;2863.0;85.9;64.8;50.6;130.3;0.0;0.0;     ;J2320M44;1;1043.5;276.4
349.0875;-43.6296667;23 16 21.00;1.5;-43 37 46.80;1.7;1358.0;40.8;1384.0;41.6;64.8;49.4;121.9;0.0;0.0;     ;J2320M44;1;921.2;573.4
349.11225;-47.490416700000004;23 16 26.94;1.5;-47 29 25.50;1.7;1489.0;44.7;1519.0;45.6;60.6;46.0;94.9;0.0;0.0;     ;J2320M48;1;901.3;647.1
349.5389583;-40.5347778;23 18 09.35;1.5;-40 32 05.20;1.7;1207.0;36.3;1329.0;39.9;70.0;55.5;54.2;0.0;0.0;     ;J2320M40;1;819.7;341.3
349.9725833;-36.9410278;23 19 53.42;1.5;-36 56 27.70;1.7;1478.0;44.4;1660.0;49.9;76.6;60.0;132.3;0.0;0.0;     ;J2324M36;1;973.7;233.2
350.5287083;-54.7583333;23 22 06.89;1.5;-54 45 30.00;1.7;2406.0;72.2;2599.0;78.0;54.7;48.4;102.0;0.0;0.0;     ;J2312M56;2;227.6;914.6
351.26466669999996;-40.8578889;23 25 03.52;1.5;-40 51 28.40;1.7;2217.0;66.6;2217.0;66.6;70.0;47.7;10.4;0.0;0.0;     ;J2320M40;1;392.0;272.1
351.2939583;-56.9416111;23 25 10.55;1.5;-56 56 29.80;1.7;2065.0;62.0;2077.0;62.3;54.3;48.5;47.5;0.0;0.0;     ;J2312M56;2;117.3;317.9
351.6429167;-40.454305600000005;23 26 34.30;1.5;-40 27 15.50;1.7;4888.0;146.7;5243.0;157.3;70.0;54.7;126.9;0.0;0.0;     ;J2320M40;1;295.9;356.0
351.66704169999997;-68.6760833;23 26 40.09;1.5;-68 40 33.90;1.7;1139.0;34.2;1162.0;34.9;48.5;46.2;72.5;0.0;0.0;     ;J2324M68;1;625.6;448.5
352.3239167;-47.5053333;23 29 17.74;1.5;-47 30 19.20;1.7;3049.0;91.5;3049.0;91.5;60.6;47.0;167.2;0.0;0.0;     ;J2340M48;2;1296.4;636.7
352.6572917;-45.6661111;23 30 37.75;1.5;-45 39 58.00;1.7;1414.0;42.5;1476.0;44.3;64.8;47.2;80.6;0.0;0.0;     ;J2320M44;2;97.5;104.5
353.4305833;-30.9654722;23 33 43.34;1.5;-30 57 55.70;1.7;1556.0;46.7;1556.0;46.7;84.9;57.2;162.2;0.0;0.0;     ;J2324M32;2;23.1;549.3
353.608875;-41.4238333;23 34 26.13;1.5;-41 25 25.80;1.7;7920.0;237.6;8734.0;262.0;70.0;49.8;85.6;0.0;0.0;     ;J2340M40;1;1046.3;152.8
353.6867917;-52.8545833;23 34 44.83;1.5;-52 51 16.50;1.7;1213.0;36.4;1460.0;55.4;65.4;47.6;169.0;33.4;0.0;154.8;J2336M52;1;766.9;335.5
353.7950417;-66.6164722;23 35 10.81;1.5;-66 36 59.30;1.7;1622.0;48.7;2341.0;82.4;66.7;47.4;124.9;48.2;0.0;121.1;J2324M68;1;342.1;1066.2
353.7985;-66.6203056;23 35 11.64;1.5;-66 37 13.10;1.7;1291.0;38.8;1291.0;38.8;48.5;46.3;143.3;0.0;0.0;     ;J2324M68;1;341.7;1065.0
354.0504583;-52.6061667;23 36 12.11;1.5;-52 36 22.20;1.7;2086.0;62.6;2164.0;64.9;58.3;45.8;176.6;0.0;0.0;     ;J2336M52;1;695.0;399.7
354.20104169999996;-34.7345833;23 36 48.25;1.5;-34 44 04.50;1.7;1144.0;34.4;1649.0;49.6;76.6;65.3;82.0;0.0;0.0;     ;J2342M36;1;1054.3;657.0
354.97720830000003;-33.1710556;23 39 54.53;1.5;-33 10 15.80;1.7;1674.0;50.3;1696.0;50.9;84.9;60.6;141.2;0.0;0.0;     ;J2342M32;1;848.2;170.7
355.3262083;-58.2696667;23 41 18.29;1.5;-58 16 10.80;1.7;4559.0;136.8;4560.0;136.8;52.0;45.0;177.6;0.0;0.0;     ;J2330M60;1;218.8;1092.4
355.4409167;-35.1059167;23 41 45.82;1.5;-35 06 21.30;1.7;3200.0;96.0;3401.0;102.1;76.6;54.9;127.3;0.0;0.0;     ;J2342M36;1;720.8;587.0
358.87008330000003;-45.223916700000004;23 55 28.82;1.5;-45 13 26.10;1.7;1516.0;45.5;1537.0;46.2;64.8;56.1;144.9;0.0;0.0;     ;J0000M44;1;965.4;210.5
359.00233330000003;-68.33438890000001;23 56 00.56;1.5;-68 20 03.80;1.7;1128.0;33.9;1145.0;34.4;48.5;45.7;81.6;0.0;0.0;     ;J0000M68;1;825.5;551.6
359.25345830000003;-34.7596111;23 57 00.83;1.5;-34 45 34.60;1.7;1924.0;57.8;3018.0;90.6;79.2;75.4;133.6;0.0;0.0;     ;J0000M36;1;905.7;653.1
359.47141669999996;-53.1876667;23 57 53.14;1.5;-53 11 15.60;1.7;1385.0;41.6;1385.0;41.6;57.1;46.7;164.1;0.0;0.0;     ;J0000M52;1;808.7;249.4
359.6892917;-60.8816111;23 58 45.43;1.5;-60 52 53.80;1.7;9141.0;274.2;11469.0;440.1;59.0;50.2;127.0;36.0;0.0;112.3;J0000M60;1;754.5;361.0
359.7314583;-60.90777779999999;23 58 55.55;1.5;-60 54 28.00;1.7;2449.0;73.5;9498.0;303.6;100.7;90.4;111.6;89.7;74.4;106.3;J0000M60;1;747.7;353.7
359.7915417;-60.930138899999996;23 59 09.97;1.5;-60 55 48.50;1.7;4023.0;120.7;12376.0;408.5;98.1;74.1;139.2;85.1;56.1;134.5;J0000M60;1;738.1;347.3
359.8408333;-60.9544444;23 59 21.80;1.5;-60 57 16.00;1.7;3940.0;118.2;4823.0;187.7;57.7;50.1;136.6;32.7;0.0;116.1;J0000M60;1;730.3;340.5
